date,portfolio_return,benchmark_return
2024-03-19 04:00:00+00:00,0.01358507943817644,0.005557072105447869
2024-03-20 04:00:00+00:00,0.014709223080417777,0.009249384343914091
2024-03-21 04:00:00+00:00,-0.04085744668942737,0.0033046418690441115
2024-03-22 04:00:00+00:00,0.005310147633774909,-0.001895825354270464
2024-03-25 04:00:00+00:00,-0.008300441142326531,-0.0027628019416359173
2024-03-26 04:00:00+00:00,-0.00667251975417027,-0.001846970775535417
2024-03-27 04:00:00+00:00,0.02121265688527485,0.008403847265858522
2024-03-28 04:00:00+00:00,-0.010559113726847924,-0.00019114245847418054
2024-04-01 04:00:00+00:00,-0.008455796594354914,-0.001739728908176863
2024-04-02 04:00:00+00:00,-0.0069987649238369976,-0.006358204381798571
2024-04-03 04:00:00+00:00,0.00479744136460547,0.0010986045794463273
2024-04-04 04:00:00+00:00,-0.004892425582080806,-0.012206156985810623
2024-04-05 04:00:00+00:00,0.004501836275322857,0.010446917574599812
2024-04-08 04:00:00+00:00,-0.006663521641703141,0.00055938120864929
2024-04-09 04:00:00+00:00,0.007242505194419602,0.001156693399136488
2024-04-10 04:00:00+00:00,-0.011139270348323183,-0.010013094046060322
2024-04-11 04:00:00+00:00,0.04327095005364168,0.007546876215669407
2024-04-12 04:00:00+00:00,0.008626599634369292,-0.013803088803088781
2024-04-15 04:00:00+00:00,-0.02186349476069105,-0.01252813937555064
2024-04-16 04:00:00+00:00,-0.01916729399502004,-0.0018237684606997595
2024-04-17 04:00:00+00:00,-0.008147360963513983,-0.005918217385259994
2024-04-18 04:00:00+00:00,-0.005714285714285783,-0.002057736489861184
2024-04-19 04:00:00+00:00,-0.012212643678160884,-0.008728379244074214
2024-04-22 04:00:00+00:00,0.005090909090909035,0.00920914451894328
2024-04-23 04:00:00+00:00,0.006391702846116676,0.01186664532137982
2024-04-24 04:00:00+00:00,0.012702216896345098,-0.0004746366063481666
2024-04-25 04:00:00+00:00,0.0051473198438052314,-0.003798895945865799
2024-04-26 04:00:00+00:00,-0.003472835364058957,0.0094738723708514
2024-04-29 04:00:00+00:00,0.024808033077377445,0.0035414945106835294
2024-04-30 04:00:00+00:00,-0.0182708933717578,-0.015841273575657788
2024-05-01 04:00:00+00:00,-0.006047085070157943,-0.003247141320371294
2024-05-02 04:00:00+00:00,0.022031896042528087,0.009353452583191757
2024-05-03 04:00:00+00:00,0.05981621684101013,0.01239530324931204
2024-05-06 04:00:00+00:00,-0.009106772821463549,0.010326820395470282
2024-05-07 04:00:00+00:00,0.0037972593693247347,0.0011034322550669273
2024-05-08 04:00:00+00:00,0.0018640350877192624,9.668561704767598e-05
2024-05-09 04:00:00+00:00,0.010014227864725722,0.005761905682631019
2024-05-10 04:00:00+00:00,-0.008235357858806913,0.0012880404483150976
2024-05-13 04:00:00+00:00,0.017645452062277966,0.00013439827970196383
2024-05-14 04:00:00+00:00,0.006173502254670504,0.004588124628054802
2024-05-15 04:00:00+00:00,0.012217894680680796,0.012382954328301166
2024-05-16 04:00:00+00:00,0.0006325110689437974,-0.002057457812676855
2024-05-17 04:00:00+00:00,0.00015802781289497858,0.0014375153681740471
2024-05-20 04:00:00+00:00,0.006162110917996566,0.0011521390121822517
2024-05-21 04:00:00+00:00,0.006857202680067065,0.0024525525412217863
2024-05-22 04:00:00+00:00,-0.007538341564855666,-0.002879403794037838
2024-05-23 04:00:00+00:00,-0.021058145625982294,-0.007304229658569694
2024-05-24 04:00:00+00:00,0.016588184931506822,0.006616472735569312
2024-05-28 04:00:00+00:00,5.263711969694107e-05,0.0006988516168024983
2024-05-29 04:00:00+00:00,0.001579030475288068,-0.007002510333893097
2024-05-30 04:00:00+00:00,0.0052551368963160705,-0.006633719825128281
2024-05-31 04:00:00+00:00,0.005018558210047708,0.00910813034576452
2024-06-03 04:00:00+00:00,0.009258777633289972,0.0008153668202588449
2024-06-04 04:00:00+00:00,0.0016492295005927637,0.001117847669571903
2024-06-05 04:00:00+00:00,0.007820941600205966,0.011885160582145726
2024-06-06 04:00:00+00:00,-0.0070965436258744186,-1.8703125292174327e-05
2024-06-07 04:00:00+00:00,0.012392019744960958,-0.001215725881868801
2024-06-10 04:00:00+00:00,-0.019147747473208354,0.0030898297784685003
2024-06-11 04:00:00+00:00,0.07264913007456508,0.0024082440353956347
2024-06-12 04:00:00+00:00,0.028578324885348616,0.008213055219294052
2024-06-13 04:00:00+00:00,0.005491153142159977,0.002013447613418151
2024-06-14 04:00:00+00:00,-0.008168409260642218,0.0006083510000920445
2024-06-17 04:00:00+00:00,0.019671513953597675,0.007959025756291815
2024-06-18 04:00:00+00:00,-0.010984446393132341,0.002540668981904526
2024-06-20 04:00:00+00:00,-0.02151290307527176,-0.002716549071086094
2024-06-21 04:00:00+00:00,-0.010444486837085099,-0.004552102376599643
2024-06-24 04:00:00+00:00,0.0031326810930645266,-0.0032506290058951226
2024-06-25 04:00:00+00:00,0.004468146439896348,0.0038508309687881326
2024-06-26 04:00:00+00:00,0.019993303678193852,0.0012480957362845935
2024-06-27 04:00:00+00:00,0.00398593200468933,0.0015765063885171404
2024-06-28 04:00:00+00:00,-0.01625408687529184,-0.003935062320405525
2024-07-01 04:00:00+00:00,0.02910454847592825,0.002057991253537228
2024-07-02 04:00:00+00:00,0.016239907727797043,0.006729746580115048
2024-07-03 04:00:00+00:00,0.0058110500749080085,0.004462578095116854
2024-07-05 04:00:00+00:00,0.02162040171518842,0.005766510717005735
2024-07-08 04:00:00+00:00,0.006538835380401231,0.001153901629886045
2024-07-09 04:00:00+00:00,0.0037749100166799554,0.000972482351246251
2024-07-10 04:00:00+00:00,0.01880356830505492,0.009895289842035249
2024-07-11 04:00:00+00:00,-0.02322087732852607,-0.00862253260172452
2024-07-12 04:00:00+00:00,0.01305092938436525,0.006307504312823342
2024-07-15 04:00:00+00:00,0.016743298343020685,0.002750049108019681
2024-07-16 04:00:00+00:00,0.0017918088737201021,0.005930226345876477
2024-07-17 04:00:00+00:00,-0.025295971382335414,-0.014021173388096053
2024-07-18 04:00:00+00:00,-0.020534778049632996,-0.007684849355406476
2024-07-19 04:00:00+00:00,0.0005798911588901223,-0.006640610863822172
2024-07-22 04:00:00+00:00,-0.001560340600062382,0.010309841709320589
2024-07-23 04:00:00+00:00,0.004688337203071935,-0.0015685567474984508
2024-07-24 04:00:00+00:00,-0.028754277587662802,-0.0226624291234786
2024-07-25 04:00:00+00:00,-0.004804612427930732,-0.005210354193226685
2024-07-26 04:00:00+00:00,0.002161018897420597,0.01119964339443924
2024-07-29 04:00:00+00:00,0.0012846393833731984,0.0005877599000807532
2024-07-30 04:00:00+00:00,0.002565982404692191,-0.005066451281298123
2024-07-31 04:00:00+00:00,0.014990859232175469,0.01625461254612537
2024-08-01 04:00:00+00:00,-0.016750720461095048,-0.014160962945480193
2024-08-02 04:00:00+00:00,0.006869389998168218,-0.018618441649325135
2024-08-05 04:00:00+00:00,-0.0481670153734195,-0.029123662976168085
2024-08-06 04:00:00+00:00,-0.009748172217709294,0.009219529166183404
2024-08-07 04:00:00+00:00,0.01249819041644562,-0.006683903092980947
2024-08-08 04:00:00+00:00,0.016633304737394106,0.02311726371804257
2024-08-09 04:00:00+00:00,0.013735877361586546,0.004409686233864285
2024-08-12 04:00:00+00:00,0.005965593784683643,0.0005253381864573914
2024-08-13 04:00:00+00:00,0.01719303084632018,0.016445702927222472
2024-08-14 04:00:00+00:00,0.002033714466488812,0.0031547487270313646
2024-08-15 04:00:00+00:00,0.013530579108785856,0.01714022988505759
2024-08-16 04:00:00+00:00,0.005918476326094657,0.0022420308460049387
2024-08-19 04:00:00+00:00,-0.0007078080070781478,0.009561436741173823
2024-08-20 04:00:00+00:00,0.002744698747177754,-0.0016261324851235548
2024-08-21 04:00:00+00:00,-0.0004856297735198467,0.003436549131913269
2024-08-22 04:00:00+00:00,-0.008259717314487602,-0.007848453497912966
2024-08-23 04:00:00+00:00,0.010288157484523275,0.010625292150587828
2024-08-26 04:00:00+00:00,0.0014988538176687882,-0.0023837902264601807
2024-08-27 04:00:00+00:00,0.003741526542829554,0.0013730630004100686
2024-08-28 04:00:00+00:00,-0.006753497346840276,-0.005805256784671253
2024-08-29 04:00:00+00:00,0.014570179698882857,8.955758552753323e-05
2024-08-30 04:00:00+00:00,-0.003437921580573544,0.0095459837019789
2024-09-03 04:00:00+00:00,-0.027205240174672407,-0.02057905194436549
2024-09-04 04:00:00+00:00,-0.008618754769493253,-0.0020468048108969183
2024-09-05 04:00:00+00:00,0.0069277790355444235,-0.002432162628187684
2024-09-06 04:00:00+00:00,-0.007015019336271244,-0.01683011590036576
2024-09-09 04:00:00+00:00,0.0004075717779186139,0.011196239544007724
2024-09-10 04:00:00+00:00,-0.003621384274138717,0.004355703592540339
2024-09-11 04:00:00+00:00,0.011585116532642603,0.010258933289600813
2024-09-12 04:00:00+00:00,0.0004940267672686183,0.008423217055661958
2024-09-13 04:00:00+00:00,-0.0012120123894600043,0.005222772719955637
2024-09-16 04:00:00+00:00,-0.027775280898876487,0.0014768420490738343
2024-09-17 04:00:00+00:00,0.0021727071005916976,0.0004086418875701714
2024-09-18 04:00:00+00:00,0.01798975967526184,-0.002965883460315899
2024-09-19 04:00:00+00:00,0.03706556708505149,0.017064481653010333
2024-09-20 04:00:00+00:00,-0.0029274260497226257,-0.004781253283827835
2024-09-23 04:00:00+00:00,-0.007581069237510896,0.002498900131984172
2024-09-24 04:00:00+00:00,0.003974036296198191,0.0028613056681938698
2024-09-25 04:00:00+00:00,-0.004398117605664775,-0.002205496236653226
2024-09-26 04:00:00+00:00,0.005080178468878316,0.003964634060767747
2024-09-27 04:00:00+00:00,0.0011867088607593335,-0.001450288310326675
2024-09-30 04:00:00+00:00,0.022871943456692634,0.004007209477312923
2024-10-01 04:00:00+00:00,-0.02914163090128752,-0.008958449525934165
2024-10-02 04:00:00+00:00,0.0025197825029839027,0.0004220744961485057
2024-10-03 04:00:00+00:00,-0.004894611517770597,-0.001828217839187074
2024-10-04 04:00:00+00:00,0.005007311561129102,0.009087386847944634
2024-10-07 04:00:00+00:00,-0.02253086419753092,-0.009040455164229244
2024-10-08 04:00:00+00:00,0.018404077766250193,0.009457555477280666
2024-10-09 04:00:00+00:00,0.01669840988616733,0.0069263918209256925
2024-10-10 04:00:00+00:00,-0.002178269582643555,-0.0017500086634092415
2024-10-11 04:00:00+00:00,-0.006505413901501833,0.0059882318226789355
2024-10-14 04:00:00+00:00,0.016479894528675043,0.008178336036440248
2024-10-15 04:00:00+00:00,0.011024643320363126,-0.0077697152245346235
2024-10-16 04:00:00+00:00,-0.008851828094932568,0.00434647624961193
2024-10-17 04:00:00+00:00,0.0015963413581845387,8.586639189434031e-05
2024-10-18 04:00:00+00:00,0.012276545337066569,0.0038464840731518013
2024-10-21 04:00:00+00:00,0.006297872340425448,-0.00164217656819321
2024-10-22 04:00:00+00:00,-0.0026217861975641465,-0.0005311584394221969
2024-10-23 04:00:00+00:00,-0.021622996692953533,-0.009137351710896358
2024-10-24 04:00:00+00:00,-0.0008233662679840714,0.0021626671741725723
2024-10-25 04:00:00+00:00,0.0036431452487313276,-0.00034528002209799347
2024-10-28 04:00:00+00:00,0.00859945551186203,0.0030913235700471553
2024-10-29 04:00:00+00:00,0.0011568123393315144,0.0016183737065922355
2024-10-30 04:00:00+00:00,-0.015277956091924505,-0.003025250528559398
2024-10-31 04:00:00+00:00,-0.018209474141677506,-0.019603110291201875
2024-11-01 04:00:00+00:00,-0.01327962462927712,0.004220596510973618
2024-11-04 05:00:00+00:00,-0.004037503925351071,-0.0021539646959932712
2024-11-05 05:00:00+00:00,0.006486194315571403,0.012091749881539604
2024-11-06 05:00:00+00:00,-0.0032669501006936663,0.024865614704352224
2024-11-07 05:00:00+00:00,0.021372126436781658,0.007732133188955048
2024-11-08 05:00:00+00:00,-0.0022859152452961995,0.004331693557865224
2024-11-11 05:00:00+00:00,-0.012028551286570432,0.0009528745047560072
2024-11-12 05:00:00+00:00,0.0,-0.0031064199345314236
2024-11-13 05:00:00+00:00,0.0039691388306650754,0.0004858435248786819
2024-11-14 05:00:00+00:00,0.01377043354655294,-0.006430114368961348
2024-11-15 05:00:00+00:00,-0.014109192884059207,-0.012808628971096359
2024-11-18 05:00:00+00:00,0.013422222222222224,0.0040973111395645745
2024-11-19 05:00:00+00:00,0.0011402508551880963,0.0036555300518574807
2024-11-20 05:00:00+00:00,0.0031540213772560666,0.0003388107741826296
2024-11-21 05:00:00+00:00,-0.002096069868995576,0.005368331922099845
2024-11-22 05:00:00+00:00,0.005907579205321145,0.003099364967069196
2024-11-25 05:00:00+00:00,0.013050854830991332,0.0033920505113262944
2024-11-26 05:00:00+00:00,0.00940438871473348,0.005221495155054878
2024-11-27 05:00:00+00:00,-0.0005530502850336072,-0.003030050778323412
2024-11-29 05:00:00+00:00,0.010215808964372464,0.006212113621561821
2024-12-02 05:00:00+00:00,0.009522605654573857,0.0017923823749066425
2024-12-03 05:00:00+00:00,0.012771818523310774,0.0004638603117803619
2024-12-04 05:00:00+00:00,0.0014836183803832448,0.0062095345332913165
2024-12-05 05:00:00+00:00,0.00012345170980609943,-0.0016456571108843798
2024-12-06 05:00:00+00:00,-0.0008229098090848375,0.0018956252266508766
2024-12-09 05:00:00+00:00,0.016101136550815243,-0.0051496355769072855
2024-12-10 05:00:00+00:00,0.004133738601823644,-0.0031090824899120406
2024-12-11 05:00:00+00:00,-0.005166081446502768,0.0077305905773059624
2024-12-12 05:00:00+00:00,0.005963730780153442,-0.005152602640503101
2024-12-13 05:00:00+00:00,0.000685594450717808,-0.0001985670080916213
2024-12-16 05:00:00+00:00,0.011727723370813736,0.0042700385627512105
2024-12-17 05:00:00+00:00,0.009719566602931717,-0.004120041530018659
2024-12-18 05:00:00+00:00,-0.021421808426700273,-0.0298035711330652
2024-12-19 05:00:00+00:00,0.007014714775246844,-0.00030702053626241455
2024-12-20 05:00:00+00:00,0.01881580527643223,0.008616277085821356
2024-12-23 05:00:00+00:00,0.0030649534362843234,0.0059883278355747915
2024-12-24 05:00:00+00:00,0.011478042856583048,0.011115034723973682
2024-12-26 05:00:00+00:00,0.003175832687838831,6.652253450867285e-05
2024-12-27 05:00:00+00:00,-0.013242220677939898,-0.010526490837130531
2024-12-30 05:00:00+00:00,-0.013263429711647623,-0.01141157291474082
2024-12-31 05:00:00+00:00,-0.007057890563045177,-0.003638094590459273
2025-01-02 05:00:00+00:00,-0.026235923648270876,-0.002457002457002533
2025-01-03 05:00:00+00:00,-0.002009432027885949,0.012503420908593466
2025-01-06 05:00:00+00:00,0.006738987508218219,0.005760621674127719
2025-01-07 05:00:00+00:00,-0.01138775510204082,-0.011304084923407731
2025-01-08 05:00:00+00:00,0.0020230378597083654,0.0014610196558109134
2025-01-10 05:00:00+00:00,-0.02410383189122367,-0.01526743456207913
2025-01-13 05:00:00+00:00,-0.010344099641123039,0.0015504143051559005
2025-01-14 05:00:00+00:00,-0.004778156996587013,0.0013760126593165278
2025-01-15 05:00:00+00:00,0.01967592592592604,0.01818993799275126
2025-01-16 05:00:00+00:00,-0.040400218606802096,-0.0019231418064037387
2025-01-17 05:00:00+00:00,0.00753526680101646,0.010039889121763235
2025-01-21 05:00:00+00:00,-0.031915818766849346,0.009153586130727032
2025-01-22 05:00:00+00:00,0.005344951491196737,0.005621424425835464
2025-01-23 05:00:00+00:00,-0.0007595049814592691,0.005458083239891831
2025-01-24 05:00:00+00:00,-0.003934543503532173,-0.002919229192291928
2025-01-27 05:00:00+00:00,0.0317802316186373,-0.014145434807638524
2025-01-28 05:00:00+00:00,0.03654398329417896,0.00859235530640512
2025-01-29 05:00:00+00:00,0.004616805170821969,-0.004482895520412922
2025-01-30 05:00:00+00:00,-0.007394719251336945,0.0053671424535983725
2025-01-31 05:00:00+00:00,-0.006692200850204166,-0.005321962184318241
2025-02-03 05:00:00+00:00,-0.033855932203389894,-0.006729586919677066
2025-02-04 05:00:00+00:00,0.021007850532871464,0.006708265720929418
2025-02-05 05:00:00+00:00,-0.0014175257731959823,0.004054637907541014
2025-02-06 05:00:00+00:00,0.003226222738417883,0.003475555261328589
2025-02-07 05:00:00+00:00,-0.023968784838350077,-0.009153582266789972
2025-02-10 05:00:00+00:00,8.786188112286375e-05,0.006791284518201657
2025-02-11 05:00:00+00:00,0.021831759279595797,0.0007605191369759456
2025-02-12 05:00:00+00:00,0.018270140142722102,-0.003221489815135925
2025-02-13 05:00:00+00:00,0.01967323848524516,0.010557544417926223
2025-02-14 05:00:00+00:00,0.012710636359872352,-4.9202105850132405e-05
2025-02-18 05:00:00+00:00,-0.0005314799672935244,0.0029358701000492538
2025-02-19 05:00:00+00:00,0.001636192579866691,0.0023549035961338838
2025-02-20 05:00:00+00:00,0.0039204475844325515,-0.00416034457442116
2025-02-21 05:00:00+00:00,-0.0011389984948948495,-0.01710409908581534
2025-02-24 05:00:00+00:00,0.006312360008144946,-0.004550455045504553
2025-02-25 05:00:00+00:00,-0.00024281667341163882,-0.00497312503139602
2025-02-26 05:00:00+00:00,-0.027040155440414382,0.0005048465266557223
2025-02-27 05:00:00+00:00,-0.01273090364453322,-0.015961920139940133
2025-02-28 05:00:00+00:00,0.01913190054782965,0.015605503803093779
2025-03-03 05:00:00+00:00,-0.015754217664571635,-0.017519943451479336
2025-03-04 05:00:00+00:00,-0.008822417342351785,-0.011836853555338478
2025-03-05 05:00:00+00:00,-0.0008053236129360597,0.010747841764032762
2025-03-06 05:00:00+00:00,-0.0017392042080257575,-0.017751174836208805
2025-03-07 05:00:00+00:00,0.01589257638210162,0.005604930942361586
2025-03-10 04:00:00+00:00,-0.048479524825364995,-0.026635643839421963
2025-03-11 04:00:00+00:00,-0.029189379286091,-0.00831281886617441
2025-03-12 04:00:00+00:00,-0.017478717623618967,0.005306518923586134
2025-03-13 04:00:00+00:00,-0.03364365379297618,-0.013330470413513096
2025-03-14 04:00:00+00:00,0.018170545593285015,0.020655761488520552
2025-03-17 04:00:00+00:00,0.0023888706730994524,0.007711305769265042
2025-03-18 04:00:00+00:00,-0.006121495327102822,-0.010808428105439472
2025-03-19 04:00:00+00:00,0.011989280173021921,0.010890877330576476
2025-03-20 04:00:00+00:00,-0.005296413306076997,-0.002891753213548953
2025-03-21 04:00:00+00:00,0.019476879962634364,-0.002670250579143718
2025-03-24 04:00:00+00:00,0.011270444861868123,0.017908436469378453
2025-03-25 04:00:00+00:00,0.013681873782449117,0.0024038461538462563
2025-03-26 04:00:00+00:00,-0.009921787709497254,-0.011938275466583215
2025-03-27 04:00:00+00:00,0.01047262221820966,-0.0026556921507588926
2025-03-28 04:00:00+00:00,-0.026580299307571997,-0.020138252098469533
2025-03-31 04:00:00+00:00,0.01941257457549339,0.006712738005254959
2025-04-01 04:00:00+00:00,0.004771980371854223,0.0028245052646633795
2025-04-02 04:00:00+00:00,0.003136341233926254,0.006328324152806708
2025-04-03 04:00:00+00:00,-0.09245611684309252,-0.049280804931623234
2025-04-04 04:00:00+00:00,-0.07288744524828983,-0.05854294764300372
2025-04-07 04:00:00+00:00,-0.03673426053721196,-0.0017811906269790123
2025-04-08 04:00:00+00:00,-0.049818141739226385,-0.01566279392521508
2025-04-09 04:00:00+00:00,0.15328848161466202,0.10501933612632941
2025-04-10 04:00:00+00:00,-0.042393764143827006,-0.04381903685611166
2025-04-11 04:00:00+00:00,0.040594475370234306,0.017842845705135613
2025-04-14 04:00:00+00:00,0.022053999495331933,0.009701464584035646
2025-04-15 04:00:00+00:00,-0.001876357890578828,-0.002800860661819282
2025-04-16 04:00:00+00:00,-0.03893341248639548,-0.022228009151615602
2025-04-17 04:00:00+00:00,0.013949657692901463,0.0014267777650953661
2025-04-21 04:00:00+00:00,-0.019392831759569518,-0.02380273930966348
2025-04-22 04:00:00+00:00,0.03406502381445442,0.026017747334007968
2025-04-23 04:00:00+00:00,0.024331631120456443,0.015495495495495337
2025-04-24 04:00:00+00:00,0.01842619745845564,0.021048896193642586
2025-04-25 04:00:00+00:00,0.004367231367279345,0.007225301359088165
2025-04-28 04:00:00+00:00,0.004109327217125314,0.0003813744006975206
2025-04-29 04:00:00+00:00,0.005091843532882834,0.006299355541435903
2025-04-30 04:00:00+00:00,0.006107665356754,0.0003968826670512904
2025-05-01 04:00:00+00:00,0.0038588235294116924,0.007086954953655411
2025-05-02 04:00:00+00:00,-0.03736171010688172,0.014844127706054033
2025-05-05 04:00:00+00:00,-0.0314584855125396,-0.005734349636530411
2025-05-06 04:00:00+00:00,-0.0019106038513750923,-0.008358325495554708
2025-05-07 04:00:00+00:00,-0.011384816885799176,0.004205440229062329
2025-05-08 04:00:00+00:00,0.006318471337579679,0.006967833912500998
2025-05-09 04:00:00+00:00,0.005266089422249154,-0.0012742009698083478
2025-05-12 04:00:00+00:00,0.06175389109958185,0.033047453662685466
2025-05-13 04:00:00+00:00,0.010152284263959421,0.006603886859122943
2025-05-14 04:00:00+00:00,-0.002817827455032118,0.0012780314906959411
2025-05-15 04:00:00+00:00,-0.004144492064239724,0.004884358140880618
2025-05-16 04:00:00+00:00,-0.000898557578623782,0.006334044643159675
2025-05-19 04:00:00+00:00,-0.011739089273880454,0.0010939077751599413
2025-05-20 04:00:00+00:00,-0.009196283168885877,-0.003362192149281351
2025-05-21 04:00:00+00:00,-0.0230590737696994,-0.016850805431390725
2025-05-22 04:00:00+00:00,-0.003612251966945368,0.0003946059087946985
2025-05-23 04:00:00+00:00,-0.030244338498212175,-0.006825704436707936
2025-05-27 04:00:00+00:00,0.025298304911148595,0.020790523389338844
2025-05-28 04:00:00+00:00,0.0010488986564105574,-0.0057853336716569
2025-05-29 04:00:00+00:00,-0.002345075341782299,0.003947390808704654
2025-05-30 04:00:00+00:00,0.004501125281320295,-0.001118549275485048
2025-06-02 04:00:00+00:00,0.004232013940751678,0.005632942533806196
2025-06-03 04:00:00+00:00,0.007783837382250969,0.005702620168379191
2025-06-04 04:00:00+00:00,-0.002213804299699973,-0.00026841584324532874
2025-06-05 04:00:00+00:00,-0.010797751701015712,-0.004832782373768718
2025-06-06 04:00:00+00:00,0.016398345212580434,0.010268948655256738
2025-06-09 04:00:00+00:00,-0.012112593173793651,0.0009012918516539958
2025-06-10 04:00:00+00:00,0.006056093323405287,0.0056696905016009325
2025-06-11 04:00:00+00:00,-0.01919376326047262,-0.002852026265172114
2025-06-12 04:00:00+00:00,0.0021128886205854513,0.003974324863642353
2025-06-13 04:00:00+00:00,-0.013805220883534086,-0.011180124223602483
2025-06-16 04:00:00+00:00,0.01002799694578771,0.009514237855946295
2025-06-17 04:00:00+00:00,-0.014010684406813856,-0.008545164929979365
2025-06-18 04:00:00+00:00,0.004804743406256584,-0.0001506200525495105
2025-06-20 04:00:00+00:00,0.02248448468816755,-0.005289234065345649
2025-06-23 04:00:00+00:00,0.0024875621890547706,0.00987749882210398
2025-06-24 04:00:00+00:00,-0.005955334987593042,0.01104723819045228
2025-06-25 04:00:00+00:00,0.006290564153769385,0.0005603348824945176
2025-06-26 04:00:00+00:00,-0.0027783290335383626,0.00782382395572534
2025-06-27 04:00:00+00:00,0.0003980099502487455,0.004968375635347355
2025-06-30 04:00:00+00:00,0.02034016311915643,0.004781187490852323
2025-07-01 04:00:00+00:00,0.012916118340888127,-0.00032370316419849665
2025-07-02 04:00:00+00:00,0.022230776633625382,0.004533311746134583
2025-07-03 04:00:00+00:00,0.005225004707211545,0.007881376420340036
2025-07-07 04:00:00+00:00,-0.016857878716928232,-0.007451946141299293
2025-07-08 04:00:00+00:00,0.0002857823291260164,-0.0005477862988978455
2025-07-09 04:00:00+00:00,0.005380696157325726,0.0059967114808006095
2025-07-10 04:00:00+00:00,0.006014966373022679,0.0028202416434319755
2025-07-11 04:00:00+00:00,-0.005884845346264322,-0.0035153878111917614
2025-07-14 04:00:00+00:00,-0.012028793332070409,0.0019082133350436514
2025-07-15 04:00:00+00:00,0.0023487680951010947,-0.004273299082921178
